class,prompt_id,prompt_text,iteration,filename,filepath,model,status,timestamp
NORM,NORM_04,"Electrocardiogram showing perfectly normal cardiac electrical activity. Rate 68 bpm, consistent RR intervals, P wave axis normal, QRS axis between 0 and 90 degrees, T waves concordant with QRS. Standard 25mm per second paper speed, 10mm per millivolt calibration.",1,nano_NORM_NORM_04_001.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_04_001.png,gemini-3-pro-image,success,2026-05-30T22:50:36.531496
NORM,NORM_04,"Electrocardiogram showing perfectly normal cardiac electrical activity. Rate 68 bpm, consistent RR intervals, P wave axis normal, QRS axis between 0 and 90 degrees, T waves concordant with QRS. Standard 25mm per second paper speed, 10mm per millivolt calibration.",2,nano_NORM_NORM_04_002.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_04_002.png,gemini-3-pro-image,success,2026-05-30T22:51:14.716580
NORM,NORM_04,"Electrocardiogram showing perfectly normal cardiac electrical activity. Rate 68 bpm, consistent RR intervals, P wave axis normal, QRS axis between 0 and 90 degrees, T waves concordant with QRS. Standard 25mm per second paper speed, 10mm per millivolt calibration.",3,nano_NORM_NORM_04_003.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_04_003.png,gemini-3-pro-image,success,2026-05-30T22:52:04.729517
NORM,NORM_04,"Electrocardiogram showing perfectly normal cardiac electrical activity. Rate 68 bpm, consistent RR intervals, P wave axis normal, QRS axis between 0 and 90 degrees, T waves concordant with QRS. Standard 25mm per second paper speed, 10mm per millivolt calibration.",4,nano_NORM_NORM_04_004.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_04_004.png,gemini-3-pro-image,success,2026-05-30T22:52:56.455424
NORM,NORM_04,"Electrocardiogram showing perfectly normal cardiac electrical activity. Rate 68 bpm, consistent RR intervals, P wave axis normal, QRS axis between 0 and 90 degrees, T waves concordant with QRS. Standard 25mm per second paper speed, 10mm per millivolt calibration.",5,nano_NORM_NORM_04_005.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_04_005.png,gemini-3-pro-image,success,2026-05-30T22:53:55.285425
NORM,NORM_04,"Electrocardiogram showing perfectly normal cardiac electrical activity. Rate 68 bpm, consistent RR intervals, P wave axis normal, QRS axis between 0 and 90 degrees, T waves concordant with QRS. Standard 25mm per second paper speed, 10mm per millivolt calibration.",6,nano_NORM_NORM_04_006.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_04_006.png,gemini-3-pro-image,success,2026-05-30T22:54:36.472006
NORM,NORM_04,"Electrocardiogram showing perfectly normal cardiac electrical activity. Rate 68 bpm, consistent RR intervals, P wave axis normal, QRS axis between 0 and 90 degrees, T waves concordant with QRS. Standard 25mm per second paper speed, 10mm per millivolt calibration.",7,nano_NORM_NORM_04_007.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_04_007.png,gemini-3-pro-image,success,2026-05-30T22:55:19.983484
NORM,NORM_04,"Electrocardiogram showing perfectly normal cardiac electrical activity. Rate 68 bpm, consistent RR intervals, P wave axis normal, QRS axis between 0 and 90 degrees, T waves concordant with QRS. Standard 25mm per second paper speed, 10mm per millivolt calibration.",8,nano_NORM_NORM_04_008.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_04_008.png,gemini-3-pro-image,success,2026-05-30T22:56:58.232480
NORM,NORM_04,"Electrocardiogram showing perfectly normal cardiac electrical activity. Rate 68 bpm, consistent RR intervals, P wave axis normal, QRS axis between 0 and 90 degrees, T waves concordant with QRS. Standard 25mm per second paper speed, 10mm per millivolt calibration.",9,nano_NORM_NORM_04_009.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_04_009.png,gemini-3-pro-image,success,2026-05-30T22:57:30.227413
NORM,NORM_04,"Electrocardiogram showing perfectly normal cardiac electrical activity. Rate 68 bpm, consistent RR intervals, P wave axis normal, QRS axis between 0 and 90 degrees, T waves concordant with QRS. Standard 25mm per second paper speed, 10mm per millivolt calibration.",10,nano_NORM_NORM_04_010.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_04_010.png,gemini-3-pro-image,success,2026-05-30T22:59:33.263724
NORM,NORM_04,"Electrocardiogram showing perfectly normal cardiac electrical activity. Rate 68 bpm, consistent RR intervals, P wave axis normal, QRS axis between 0 and 90 degrees, T waves concordant with QRS. Standard 25mm per second paper speed, 10mm per millivolt calibration.",11,nano_NORM_NORM_04_011.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_04_011.png,gemini-3-pro-image,success,2026-05-30T23:00:19.761409
NORM,NORM_04,"Electrocardiogram showing perfectly normal cardiac electrical activity. Rate 68 bpm, consistent RR intervals, P wave axis normal, QRS axis between 0 and 90 degrees, T waves concordant with QRS. Standard 25mm per second paper speed, 10mm per millivolt calibration.",12,nano_NORM_NORM_04_012.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_04_012.png,gemini-3-pro-image,success,2026-05-30T23:00:50.899442
NORM,NORM_04,"Electrocardiogram showing perfectly normal cardiac electrical activity. Rate 68 bpm, consistent RR intervals, P wave axis normal, QRS axis between 0 and 90 degrees, T waves concordant with QRS. Standard 25mm per second paper speed, 10mm per millivolt calibration.",13,nano_NORM_NORM_04_013.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_04_013.png,gemini-3-pro-image,success,2026-05-30T23:01:27.676045
NORM,NORM_04,"Electrocardiogram showing perfectly normal cardiac electrical activity. Rate 68 bpm, consistent RR intervals, P wave axis normal, QRS axis between 0 and 90 degrees, T waves concordant with QRS. Standard 25mm per second paper speed, 10mm per millivolt calibration.",14,nano_NORM_NORM_04_014.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_04_014.png,gemini-3-pro-image,success,2026-05-30T23:03:05.042357
NORM,NORM_04,"Electrocardiogram showing perfectly normal cardiac electrical activity. Rate 68 bpm, consistent RR intervals, P wave axis normal, QRS axis between 0 and 90 degrees, T waves concordant with QRS. Standard 25mm per second paper speed, 10mm per millivolt calibration.",15,nano_NORM_NORM_04_015.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_04_015.png,gemini-3-pro-image,success,2026-05-30T23:03:36.475792
NORM,NORM_04,"Electrocardiogram showing perfectly normal cardiac electrical activity. Rate 68 bpm, consistent RR intervals, P wave axis normal, QRS axis between 0 and 90 degrees, T waves concordant with QRS. Standard 25mm per second paper speed, 10mm per millivolt calibration.",16,nano_NORM_NORM_04_016.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_04_016.png,gemini-3-pro-image,success,2026-05-30T23:04:11.714214
NORM,NORM_04,"Electrocardiogram showing perfectly normal cardiac electrical activity. Rate 68 bpm, consistent RR intervals, P wave axis normal, QRS axis between 0 and 90 degrees, T waves concordant with QRS. Standard 25mm per second paper speed, 10mm per millivolt calibration.",17,nano_NORM_NORM_04_017.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_04_017.png,gemini-3-pro-image,success,2026-05-30T23:06:07.280522
NORM,NORM_04,"Electrocardiogram showing perfectly normal cardiac electrical activity. Rate 68 bpm, consistent RR intervals, P wave axis normal, QRS axis between 0 and 90 degrees, T waves concordant with QRS. Standard 25mm per second paper speed, 10mm per millivolt calibration.",18,nano_NORM_NORM_04_018.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_04_018.png,gemini-3-pro-image,success,2026-05-30T23:07:17.696155
NORM,NORM_04,"Electrocardiogram showing perfectly normal cardiac electrical activity. Rate 68 bpm, consistent RR intervals, P wave axis normal, QRS axis between 0 and 90 degrees, T waves concordant with QRS. Standard 25mm per second paper speed, 10mm per millivolt calibration.",19,nano_NORM_NORM_04_019.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_04_019.png,gemini-3-pro-image,success,2026-05-30T23:08:15.787526
NORM,NORM_05,"Clinical ECG recording of normal sinus rhythm. Lead II shows clear upright P waves, leads V1-V4 show normal R wave progression, aVR shows inverted P and T waves as expected. No pathological findings. ECG paper grid visible, black ink tracing.",0,nano_NORM_NORM_05_000.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_05_000.png,gemini-3-pro-image,success,2026-05-30T23:08:45.206792
NORM,NORM_05,"Clinical ECG recording of normal sinus rhythm. Lead II shows clear upright P waves, leads V1-V4 show normal R wave progression, aVR shows inverted P and T waves as expected. No pathological findings. ECG paper grid visible, black ink tracing.",1,nano_NORM_NORM_05_001.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_05_001.png,gemini-3-pro-image,success,2026-05-30T23:09:18.015661
NORM,NORM_05,"Clinical ECG recording of normal sinus rhythm. Lead II shows clear upright P waves, leads V1-V4 show normal R wave progression, aVR shows inverted P and T waves as expected. No pathological findings. ECG paper grid visible, black ink tracing.",2,nano_NORM_NORM_05_002.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_05_002.png,gemini-3-pro-image,success,2026-05-30T23:11:07.124436
NORM,NORM_05,"Clinical ECG recording of normal sinus rhythm. Lead II shows clear upright P waves, leads V1-V4 show normal R wave progression, aVR shows inverted P and T waves as expected. No pathological findings. ECG paper grid visible, black ink tracing.",3,nano_NORM_NORM_05_003.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_05_003.png,gemini-3-pro-image,success,2026-05-30T23:11:42.905559
NORM,NORM_05,"Clinical ECG recording of normal sinus rhythm. Lead II shows clear upright P waves, leads V1-V4 show normal R wave progression, aVR shows inverted P and T waves as expected. No pathological findings. ECG paper grid visible, black ink tracing.",4,nano_NORM_NORM_05_004.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_05_004.png,gemini-3-pro-image,success,2026-05-30T23:12:27.221385
NORM,NORM_05,"Clinical ECG recording of normal sinus rhythm. Lead II shows clear upright P waves, leads V1-V4 show normal R wave progression, aVR shows inverted P and T waves as expected. No pathological findings. ECG paper grid visible, black ink tracing.",5,nano_NORM_NORM_05_005.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_05_005.png,gemini-3-pro-image,success,2026-05-30T23:14:20.727463
NORM,NORM_05,"Clinical ECG recording of normal sinus rhythm. Lead II shows clear upright P waves, leads V1-V4 show normal R wave progression, aVR shows inverted P and T waves as expected. No pathological findings. ECG paper grid visible, black ink tracing.",6,nano_NORM_NORM_05_006.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_05_006.png,gemini-3-pro-image,success,2026-05-30T23:16:02.507282
NORM,NORM_05,"Clinical ECG recording of normal sinus rhythm. Lead II shows clear upright P waves, leads V1-V4 show normal R wave progression, aVR shows inverted P and T waves as expected. No pathological findings. ECG paper grid visible, black ink tracing.",7,nano_NORM_NORM_05_007.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_05_007.png,gemini-3-pro-image,success,2026-05-30T23:16:44.906508
NORM,NORM_05,"Clinical ECG recording of normal sinus rhythm. Lead II shows clear upright P waves, leads V1-V4 show normal R wave progression, aVR shows inverted P and T waves as expected. No pathological findings. ECG paper grid visible, black ink tracing.",8,nano_NORM_NORM_05_008.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_05_008.png,gemini-3-pro-image,success,2026-05-30T23:17:19.832185
NORM,NORM_05,"Clinical ECG recording of normal sinus rhythm. Lead II shows clear upright P waves, leads V1-V4 show normal R wave progression, aVR shows inverted P and T waves as expected. No pathological findings. ECG paper grid visible, black ink tracing.",9,nano_NORM_NORM_05_009.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_05_009.png,gemini-3-pro-image,success,2026-05-30T23:17:55.204500
NORM,NORM_05,"Clinical ECG recording of normal sinus rhythm. Lead II shows clear upright P waves, leads V1-V4 show normal R wave progression, aVR shows inverted P and T waves as expected. No pathological findings. ECG paper grid visible, black ink tracing.",10,nano_NORM_NORM_05_010.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_05_010.png,gemini-3-pro-image,success,2026-05-30T23:19:44.686148
NORM,NORM_05,"Clinical ECG recording of normal sinus rhythm. Lead II shows clear upright P waves, leads V1-V4 show normal R wave progression, aVR shows inverted P and T waves as expected. No pathological findings. ECG paper grid visible, black ink tracing.",11,nano_NORM_NORM_05_011.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_05_011.png,gemini-3-pro-image,success,2026-05-30T23:20:19.898536
NORM,NORM_05,"Clinical ECG recording of normal sinus rhythm. Lead II shows clear upright P waves, leads V1-V4 show normal R wave progression, aVR shows inverted P and T waves as expected. No pathological findings. ECG paper grid visible, black ink tracing.",12,nano_NORM_NORM_05_012.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_05_012.png,gemini-3-pro-image,success,2026-05-30T23:20:55.495807
NORM,NORM_05,"Clinical ECG recording of normal sinus rhythm. Lead II shows clear upright P waves, leads V1-V4 show normal R wave progression, aVR shows inverted P and T waves as expected. No pathological findings. ECG paper grid visible, black ink tracing.",13,nano_NORM_NORM_05_013.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_05_013.png,gemini-3-pro-image,success,2026-05-30T23:23:42.980115
NORM,NORM_05,"Clinical ECG recording of normal sinus rhythm. Lead II shows clear upright P waves, leads V1-V4 show normal R wave progression, aVR shows inverted P and T waves as expected. No pathological findings. ECG paper grid visible, black ink tracing.",14,nano_NORM_NORM_05_014.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_05_014.png,gemini-3-pro-image,success,2026-05-30T23:24:22.475182
NORM,NORM_05,"Clinical ECG recording of normal sinus rhythm. Lead II shows clear upright P waves, leads V1-V4 show normal R wave progression, aVR shows inverted P and T waves as expected. No pathological findings. ECG paper grid visible, black ink tracing.",15,nano_NORM_NORM_05_015.png,C:\Users\taimo\OneDrive\Documents 1\work\ecg-synthetic-research\data\rendered\imagen\NORM\nano_NORM_NORM_05_015.png,gemini-3-pro-image,success,2026-05-30T23:25:04.985088
